movie_id,year,genres
1654,1997,"[2, 7, 5]"
1655,1998,"[11, 0, 0]"
1656,1997,"[6, 0, 0]"
1657,1997,"[13, 0, 0]"
1658,1997,"[6, 10, 0]"
1659,1998,"[7, 0, 0]"
1660,1997,"[7, 0, 0]"
1661,1997,"[10, 0, 0]"
1662,1997,"[9, 0, 0]"
1663,1981,"[3, 0, 0]"
1664,1996,"[7, 0, 0]"
1665,1997,"[3, 0, 0]"
1666,1997,"[6, 0, 0]"
1667,1997,"[8, 7, 0]"
1668,1997,"[7, 0, 0]"
1669,1997,"[6, 0, 0]"
1670,1997,"[7, 14, 0]"
1671,1997,"[9, 0, 0]"
1672,1997,"[7, 0, 0]"
1673,1997,"[7, 0, 0]"
1674,1985,"[7, 6, 10]"
1675,1997,"[9, 10, 0]"
1676,1997,"[8, 4, 12]"
1677,1997,"[3, 0, 0]"
1678,1993,"[7, 0, 0]"
1679,1998,"[3, 0, 0]"
1680,1998,"[7, 6, 0]"
1681,1997,"[8, 4, 0]"
1682,1998,"[7, 0, 0]"
1683,1997,"[7, 6, 10]"
1684,1997,"[6, 0, 0]"
1685,1996,"[6, 0, 0]"
1686,1997,"[9, 10, 0]"
1687,1997,"[8, 10, 0]"
1688,1997,"[1, 2, 15]"
1689,1997,"[3, 16, 0]"
1690,1997,"[8, 11, 12]"
1692,1995,"[11, 12, 0]"
1693,1997,"[7, 0, 0]"
1694,1997,"[7, 0, 0]"
1695,1997,"[7, 0, 0]"
1696,1997,"[7, 14, 0]"
1697,1994,"[9, 0, 0]"
1698,1997,"[3, 0, 0]"
1699,1998,"[7, 0, 0]"
1701,1997,"[3, 7, 0]"
1702,1997,"[2, 3, 5]"
1703,1997,"[3, 0, 0]"
1704,1997,"[7, 0, 0]"
1705,1996,"[7, 0, 0]"
1706,1996,"[7, 0, 0]"
1707,1997,"[2, 3, 0]"
1708,1997,"[7, 0, 0]"
1709,1997,"[10, 0, 0]"
1710,1996,"[7, 0, 0]"
1711,1997,"[3, 9, 7]"
1713,1997,"[2, 3, 0]"
1714,1996,"[6, 0, 0]"
1715,1997,"[10, 0, 0]"
1716,1997,"[7, 0, 0]"
1717,1997,"[11, 10, 0]"
1718,1997,"[10, 0, 0]"
1719,1997,"[7, 0, 0]"
1720,1995,"[8, 4, 12]"
1721,1997,"[7, 6, 0]"
1722,1997,"[8, 6, 10]"
1723,1996,"[3, 7, 0]"
1724,1996,"[7, 0, 0]"
1725,1997,"[7, 0, 0]"
1726,1997,"[7, 0, 0]"
1727,1998,"[7, 0, 0]"
1728,1997,"[7, 0, 0]"
1729,1997,"[9, 7, 0]"
1730,1997,"[7, 0, 0]"
1731,1997,"[3, 0, 0]"
1732,1998,"[3, 9, 16]"
1733,1997,"[7, 6, 0]"
1734,1997,"[3, 7, 0]"
1735,1998,"[7, 6, 0]"
1738,1998,"[3, 0, 0]"
1739,1998,"[8, 2, 0]"
1740,1998,"[8, 7, 0]"
1741,1995,"[7, 0, 0]"
1742,1998,"[9, 0, 0]"
1743,1996,"[13, 0, 0]"
1744,1998,"[8, 4, 10]"
1746,1998,"[3, 0, 0]"
1747,1997,"[3, 7, 0]"
1748,1998,"[17, 12, 10]"
1749,1996,"[6, 0, 0]"
1750,1997,"[4, 2, 5]"
1752,1998,"[8, 10, 0]"
1753,1998,"[3, 0, 0]"
1754,1998,"[8, 16, 10]"
1755,1997,"[6, 0, 0]"
1756,1998,"[11, 0, 0]"
1757,1995,"[7, 0, 0]"
1758,1998,"[7, 0, 0]"
1759,1997,"[7, 0, 0]"
1760,1997,"[3, 15, 0]"
1762,1998,"[8, 11, 12]"
1764,1998,"[3, 10, 0]"
1765,1998,"[9, 7, 0]"
1767,1998,"[7, 6, 0]"
1768,1997,"[7, 0, 0]"
1769,1998,"[8, 10, 0]"
1770,1998,"[6, 10, 0]"
1771,1997,"[11, 0, 0]"
1772,1998,"[8, 3, 15]"
1773,1995,"[8, 7, 0]"
1774,1998,"[3, 7, 0]"
1776,1998,"[7, 0, 0]"
1777,1998,"[3, 6, 0]"
1779,1998,"[4, 12, 10]"
1780,1997,"[13, 0, 0]"
1781,1996,"[7, 0, 0]"
1782,1998,"[3, 6, 0]"
1783,1998,"[17, 16, 10]"
1784,1997,"[3, 7, 0]"
1785,1990,"[8, 9, 0]"
1787,1998,"[13, 0, 0]"
1788,1997,"[8, 7, 0]"
1789,1995,"[7, 0, 0]"
1791,1998,"[9, 7, 0]"
1792,1998,"[8, 10, 0]"
1793,1997,"[3, 0, 0]"
1794,1997,"[3, 7, 0]"
1795,1995,"[7, 0, 0]"
1796,1998,"[8, 7, 0]"
1797,1998,"[13, 0, 0]"
1798,1998,"[10, 0, 0]"
1799,1997,"[9, 7, 0]"
1801,1998,"[8, 7, 6]"
1804,1998,"[9, 7, 0]"
1805,1998,"[9, 7, 16]"
1806,1998,"[4, 2, 3]"
1807,1998,"[7, 0, 0]"
1809,1997,"[3, 9, 7]"
1810,1998,"[7, 0, 0]"
1811,1997,"[7, 0, 0]"
1812,1998,"[2, 3, 7]"
1814,1998,"[7, 0, 0]"
1815,1997,"[7, 0, 0]"
1816,1997,"[3, 7, 0]"
1817,1998,"[3, 7, 6]"
1819,1997,"[7, 0, 0]"
1820,1998,"[7, 0, 0]"
1821,1998,"[3, 6, 0]"
1822,1998,"[2, 3, 0]"
1824,1998,"[3, 10, 0]"
1825,1998,"[8, 7, 0]"
1826,1998,"[4, 2, 0]"
1827,1997,"[3, 13, 0]"
1829,1997,"[7, 6, 0]"
1830,1998,"[3, 0, 0]"
1831,1998,"[8, 12, 10]"
1832,1997,"[8, 7, 0]"
1833,1998,"[8, 7, 10]"
1834,1997,"[7, 10, 0]"
1835,1998,"[6, 0, 0]"
1836,1998,"[7, 0, 0]"
1837,1998,"[3, 0, 0]"
1839,1998,"[3, 0, 0]"
1840,1998,"[7, 0, 0]"
1841,1998,"[7, 10, 0]"
1842,1996,"[9, 7, 0]"
1843,1998,"[2, 3, 0]"
1844,1997,"[7, 0, 0]"
1845,1998,"[3, 10, 0]"
1846,1997,"[7, 0, 0]"
1847,1996,"[7, 10, 0]"
1848,1997,"[4, 2, 3]"
1849,1997,"[4, 0, 0]"
1850,1998,"[7, 6, 0]"
1851,1997,"[7, 6, 0]"
1852,1998,"[7, 10, 0]"
1853,1997,"[3, 0, 0]"
1854,1998,"[3, 6, 0]"
1855,1998,"[3, 0, 0]"
1856,1998,"[13, 15, 0]"
1857,1997,"[3, 0, 0]"
1858,1997,"[8, 3, 0]"
1859,1997,"[7, 0, 0]"
1860,1997,"[7, 0, 0]"
1861,1997,"[3, 10, 0]"
1862,1998,"[11, 12, 0]"
1863,1998,"[3, 0, 0]"
1864,1998,"[3, 0, 0]"
1865,1998,"[13, 0, 0]"
1866,1998,"[8, 3, 0]"
1867,1998,"[8, 4, 0]"
1868,1996,"[7, 14, 0]"
1869,1998,"[8, 10, 0]"
1870,1998,"[3, 7, 0]"
1871,1997,"[3, 7, 0]"
1872,1995,"[7, 0, 0]"
1873,1998,"[7, 0, 0]"
1874,1997,"[3, 6, 0]"
1875,1997,"[3, 0, 0]"
1876,1998,"[8, 7, 12]"
1877,1998,"[7, 0, 0]"
1878,1998,"[3, 6, 0]"
1879,1997,"[7, 0, 0]"
1880,1997,"[7, 0, 0]"
1881,1998,"[4, 1, 2]"
1882,1998,"[8, 12, 0]"
1883,1998,"[3, 0, 0]"
1884,1998,"[3, 7, 0]"
1885,1998,"[3, 7, 0]"
1886,1998,"[3, 0, 0]"
1887,1998,"[4, 3, 0]"
1888,1998,"[3, 7, 6]"
1889,1997,"[10, 0, 0]"
1890,1997,"[7, 0, 0]"
1891,1997,"[11, 10, 0]"
1892,1998,"[16, 10, 0]"
1893,1996,"[7, 0, 0]"
1894,1998,"[4, 3, 6]"
1895,1998,"[3, 7, 6]"
1896,1998,"[3, 0, 0]"
1897,1998,"[7, 6, 0]"
1898,1998,"[7, 14, 0]"
1899,1998,"[4, 7, 0]"
1900,1997,"[7, 0, 0]"
1901,1997,"[13, 0, 0]"
1902,1996,"[7, 6, 0]"
1903,1997,"[3, 0, 0]"
1904,1997,"[3, 7, 0]"
1905,1997,"[7, 0, 0]"
1906,1997,"[3, 6, 0]"
1907,1998,"[1, 2, 0]"
1908,1998,"[7, 10, 0]"
1909,1998,"[16, 12, 10]"
1910,1997,"[8, 3, 9]"
1911,1998,"[3, 0, 0]"
1912,1998,"[8, 9, 6]"
1913,1975,"[7, 16, 0]"
1914,1998,"[3, 7, 0]"
1915,1997,"[7, 0, 0]"
1916,1998,"[8, 3, 7]"
1917,1998,"[8, 4, 12]"
1918,1998,"[8, 3, 9]"
1919,1998,"[2, 3, 0]"
1920,1998,"[1, 2, 5]"
1921,1998,"[12, 10, 0]"
1922,1998,"[7, 0, 0]"
1923,1998,"[3, 0, 0]"
1924,1958,"[11, 12, 0]"
1925,1927,"[7, 6, 14]"
1926,1929,"[15, 0, 0]"
1927,1930,"[14, 0, 0]"
1928,1931,"[18, 0, 0]"
1929,1932,"[7, 0, 0]"
1930,1933,"[7, 0, 0]"
1931,1935,"[4, 0, 0]"
1932,1936,"[15, 0, 0]"
1933,1937,"[7, 0, 0]"
1934,1938,"[3, 0, 0]"
1935,1941,"[7, 0, 0]"
1936,1942,"[7, 14, 0]"
1937,1944,"[3, 0, 0]"
1938,1945,"[7, 0, 0]"
1939,1946,"[7, 14, 0]"
1940,1947,"[7, 0, 0]"
1941,1948,"[7, 0, 0]"
1942,1949,"[7, 0, 0]"
1943,1952,"[7, 0, 0]"
1944,1953,"[7, 6, 14]"
1945,1954,"[9, 7, 0]"
1946,1955,"[7, 6, 0]"
1947,1961,"[15, 6, 0]"
1948,1963,"[3, 0, 0]"
1949,1966,"[7, 0, 0]"
1950,1967,"[7, 16, 0]"
1951,1968,"[15, 0, 0]"
1952,1969,"[7, 0, 0]"
1953,1971,"[8, 9, 7]"
1954,1976,"[8, 7, 0]"
1955,1979,"[7, 0, 0]"
1956,1980,"[7, 0, 0]"
1957,1981,"[7, 0, 0]"
1958,1983,"[3, 7, 0]"
1959,1985,"[7, 6, 0]"
1960,1987,"[7, 14, 0]"
1961,1988,"[7, 0, 0]"
1962,1989,"[7, 0, 0]"
1963,1969,"[3, 0, 0]"
1964,1971,"[7, 16, 0]"
1965,1984,"[3, 12, 0]"
1966,1990,"[3, 0, 0]"
1967,1986,"[4, 2, 5]"
1968,1985,"[3, 7, 0]"
1969,1985,"[11, 0, 0]"
1970,1987,"[11, 0, 0]"
1971,1988,"[11, 0, 0]"
1972,1989,"[11, 0, 0]"
1973,1991,"[11, 0, 0]"
1974,1980,"[11, 0, 0]"
1975,1981,"[11, 0, 0]"
1976,1982,"[11, 0, 0]"
1977,1984,"[11, 0, 0]"
1978,1985,"[11, 0, 0]"
1979,1986,"[11, 0, 0]"
1980,1988,"[11, 0, 0]"
1981,1989,"[11, 0, 0]"
1982,1978,"[11, 0, 0]"
1983,1981,"[11, 0, 0]"
1984,1983,"[11, 0, 0]"
1985,1988,"[11, 0, 0]"
1986,1989,"[11, 0, 0]"
1987,1980,"[11, 0, 0]"
1988,1987,"[11, 0, 0]"
1989,1989,"[11, 0, 0]"
1990,1992,"[11, 0, 0]"
1991,1988,"[11, 0, 0]"
1992,1990,"[11, 0, 0]"
1993,1992,"[11, 0, 0]"
1994,1982,"[11, 10, 0]"
1995,1986,"[11, 10, 0]"
1996,1988,"[11, 10, 0]"
1997,1973,"[11, 0, 0]"
1998,1977,"[11, 0, 0]"
1999,1990,"[11, 0, 0]"
2000,1987,"[8, 3, 9]"
2001,1989,"[8, 3, 9]"
2002,1992,"[8, 3, 9]"
2003,1984,"[3, 11, 0]"
2004,1990,"[3, 11, 0]"
2005,1985,"[4, 2, 5]"
2006,1998,"[8, 4, 6]"
2007,1998,"[3, 0, 0]"
2008,1996,"[9, 7, 17]"
2009,1973,"[12, 10, 0]"
2010,1926,"[12, 0, 0]"
2011,1989,"[3, 12, 0]"
2012,1990,"[3, 12, 18]"
2013,1972,"[8, 4, 0]"
2014,1977,"[2, 3, 0]"
2015,1961,"[2, 3, 5]"
2016,1979,"[2, 3, 18]"
2017,1961,"[2, 5, 15]"
2018,1942,"[1, 2, 0]"
2019,1954,"[8, 7, 0]"
2020,1988,"[7, 6, 0]"
2021,1984,"[5, 12, 0]"
2022,1988,"[7, 0, 0]"
2023,1990,"[8, 9, 7]"
2024,1991,"[7, 16, 0]"
2025,1997,"[7, 6, 0]"
2026,1998,"[11, 10, 0]"
2027,1998,"[3, 9, 0]"
2028,1998,"[8, 7, 14]"
2029,1997,"[3, 6, 0]"
2030,1997,"[7, 0, 0]"
2031,1971,"[2, 3, 0]"
2032,1971,"[2, 3, 0]"
2033,1985,"[1, 2, 0]"
2034,1979,"[12, 0, 0]"
2035,1968,"[2, 3, 0]"
2036,1994,"[2, 3, 0]"
2037,1977,"[4, 2, 3]"
2038,1978,"[2, 3, 12]"
2039,1989,"[4, 2, 0]"
2040,1970,"[2, 3, 0]"
2041,1981,"[8, 4, 2]"
2042,1994,"[2, 3, 0]"
2043,1959,"[4, 2, 5]"
2044,1981,"[3, 0, 0]"
2045,1993,"[4, 2, 7]"
2046,1986,"[4, 2, 12]"
2047,1967,"[2, 0, 0]"
2048,1986,"[1, 2, 0]"
2049,1967,"[3, 15, 0]"
2050,1980,"[4, 2, 3]"
2051,1977,"[4, 2, 3]"
2052,1993,"[2, 3, 0]"
2053,1992,"[2, 3, 12]"
2054,1989,"[4, 2, 3]"
2055,1978,"[3, 18, 0]"
2056,1962,"[4, 2, 0]"
2057,1963,"[4, 2, 0]"
2058,1998,"[8, 10, 0]"
2059,1998,"[2, 7, 0]"
2060,1998,"[3, 0, 0]"
2061,1997,"[13, 0, 0]"
2062,1998,"[7, 6, 0]"
2063,1997,"[7, 6, 0]"
2064,1989,"[3, 13, 0]"
2065,1985,"[3, 7, 6]"
2066,1947,"[17, 0, 0]"
2067,1965,"[7, 6, 14]"
2068,1982,"[7, 0, 0]"
2069,1985,"[7, 0, 0]"
2070,1983,"[7, 0, 0]"
2071,1993,"[7, 0, 0]"
2072,1989,"[3, 0, 0]"
2073,1985,"[3, 0, 0]"
2074,1974,"[7, 0, 0]"
2075,1981,"[7, 14, 0]"
2076,1986,"[7, 16, 0]"
2077,1985,"[4, 2, 0]"
2078,1967,"[1, 2, 3]"
2079,1960,"[2, 7, 0]"
2080,1955,"[1, 2, 3]"
2081,1989,"[1, 2, 3]"
2082,1992,"[2, 3, 0]"
2083,1992,"[2, 15, 0]"
2084,1992,"[2, 15, 0]"
2085,1961,"[1, 2, 0]"
2086,1985,"[7, 5, 0]"
2087,1953,"[1, 2, 5]"
2088,1980,"[4, 3, 15]"
2089,1990,"[1, 2, 0]"
2090,1977,"[1, 2, 0]"
2091,1978,"[2, 12, 0]"
2092,1993,"[1, 2, 15]"
2093,1985,"[4, 2, 5]"
2094,1991,"[8, 4, 12]"
2095,1976,"[2, 3, 0]"
2096,1959,"[1, 2, 15]"
2097,1983,"[2, 11, 0]"
2098,1963,"[2, 3, 0]"
2099,1946,"[4, 1, 2]"
2100,1984,"[3, 5, 6]"
2101,1994,"[4, 7, 0]"
2102,1940,"[1, 2, 3]"
2103,1994,"[4, 2, 0]"
2104,1982,"[7, 0, 0]"
2105,1982,"[8, 4, 5]"
2106,1993,"[7, 14, 0]"
2107,1998,"[11, 10, 0]"
2108,1991,"[3, 6, 0]"
2109,1979,"[3, 0, 0]"
2110,1982,"[3, 9, 10]"
2111,1983,"[3, 0, 0]"
2112,1991,"[9, 7, 0]"
2113,1990,"[11, 10, 0]"
2114,1983,"[7, 0, 0]"
2115,1984,"[8, 4, 0]"
2116,1978,"[4, 1, 2]"
2117,1984,"[7, 12, 0]"
2118,1983,"[11, 10, 0]"
2119,1986,"[11, 0, 0]"
2120,1993,"[7, 11, 0]"
2121,1983,"[11, 10, 0]"
2122,1984,"[11, 10, 0]"
2123,1989,"[1, 2, 0]"
2124,1991,"[3, 0, 0]"
2125,1998,"[7, 6, 0]"
2126,1998,"[8, 9, 16]"
2127,1997,"[7, 6, 0]"
2128,1998,"[3, 0, 0]"
2129,1997,"[13, 0, 0]"
2130,1980,"[9, 7, 6]"
2131,1978,"[7, 0, 0]"
2132,1966,"[7, 0, 0]"
2133,1987,"[4, 3, 0]"
2134,1985,"[3, 0, 0]"
2135,1967,"[4, 15, 0]"
2136,1963,"[3, 0, 0]"
2137,1973,"[1, 2, 0]"
2138,1978,"[1, 2, 7]"
2139,1982,"[1, 2, 0]"
2140,1982,"[2, 5, 12]"
2141,1986,"[1, 2, 3]"
2142,1991,"[1, 2, 3]"
2143,1985,"[4, 5, 6]"
2144,1984,"[3, 0, 0]"
2145,1986,"[3, 7, 6]"
2146,1985,"[7, 6, 0]"
2147,1986,"[7, 0, 0]"
2148,1986,"[3, 11, 0]"
2149,1987,"[3, 11, 0]"
2150,1980,"[3, 0, 0]"
2151,1989,"[3, 0, 0]"
2152,1998,"[2, 3, 0]"
2153,1998,"[8, 4, 0]"
2154,1998,"[7, 6, 0]"
2155,1998,"[3, 0, 0]"
2156,1997,"[3, 7, 0]"
2157,1998,"[6, 0, 0]"
2158,1996,"[9, 11, 0]"
2159,1990,"[9, 11, 0]"
2160,1968,"[11, 10, 0]"
2161,1984,"[4, 2, 5]"
2162,1990,"[4, 2, 5]"
2163,1980,"[3, 11, 0]"
2164,1987,"[7, 0, 0]"
2165,1998,"[7, 0, 0]"
2166,1998,"[7, 6, 0]"
2167,1998,"[8, 4, 11]"
2168,1998,"[7, 6, 0]"
2169,1998,"[3, 0, 0]"
2170,1998,"[8, 3, 0]"
2171,1998,"[3, 7, 6]"
2172,1998,"[3, 0, 0]"
2173,1988,"[4, 5, 12]"
2174,1988,"[3, 5, 0]"
2175,1997,"[7, 6, 0]"
2176,1948,"[10, 0, 0]"
2177,1976,"[3, 10, 0]"
2178,1972,"[10, 0, 0]"
2179,1969,"[10, 0, 0]"
2180,1966,"[10, 0, 0]"
2181,1964,"[10, 0, 0]"
2182,1956,"[7, 17, 10]"
2183,1956,"[10, 0, 0]"
2184,1955,"[16, 10, 0]"
2185,1953,"[10, 0, 0]"
2186,1951,"[17, 10, 0]"
2187,1950,"[16, 10, 0]"
2188,1998,"[7, 0, 0]"
2189,1997,"[1, 0, 0]"
2190,1998,"[7, 0, 0]"
2191,1997,"[3, 0, 0]"
2192,1997,"[7, 0, 0]"
2193,1988,"[8, 4, 5]"
2194,1987,"[8, 9, 7]"
2195,1998,"[3, 0, 0]"
2196,1998,"[8, 0, 0]"
2197,1997,"[7, 0, 0]"
2198,1998,"[13, 0, 0]"
2199,1998,"[9, 7, 0]"
2200,1949,"[7, 0, 0]"
2201,1947,"[7, 0, 0]"
2202,1944,"[7, 10, 14]"
2203,1943,"[17, 10, 0]"
2204,1942,"[10, 0, 0]"
2205,1941,"[3, 0, 0]"
2206,1941,"[16, 10, 0]"
2207,1939,"[7, 0, 0]"
2208,1938,"[3, 16, 6]"
2209,1937,"[9, 10, 0]"
2210,1936,"[10, 0, 0]"
2211,1936,"[10, 0, 0]"
2212,1934,"[10, 0, 0]"
2213,1933,"[3, 15, 0]"
2214,1932,"[10, 0, 0]"
2215,1932,"[3, 6, 0]"
2216,1931,"[7, 0, 0]"
2217,1930,"[3, 15, 0]"
2218,1930,"[7, 0, 0]"
2219,1930,"[16, 10, 0]"
2220,1929,"[7, 0, 0]"
2221,1929,"[10, 0, 0]"
2222,1928,"[3, 0, 0]"
2223,1928,"[3, 0, 0]"
2224,1927,"[7, 0, 0]"
2225,1927,"[7, 0, 0]"
2226,1927,"[7, 0, 0]"
2227,1926,"[10, 0, 0]"
2228,1926,"[7, 0, 0]"
2229,1925,"[7, 0, 0]"
2230,1923,"[3, 0, 0]"
2231,1998,"[9, 7, 0]"
2232,1997,"[12, 10, 0]"
2233,1998,"[7, 0, 0]"
2234,1998,"[7, 0, 0]"
2235,1999,"[7, 14, 0]"
2236,1998,"[7, 0, 0]"
2237,1998,"[7, 0, 0]"
2238,1976,"[3, 7, 0]"
2239,1975,"[3, 7, 0]"
2240,1980,"[7, 0, 0]"
2241,1983,"[3, 0, 0]"
2242,1984,"[7, 0, 0]"
2243,1987,"[3, 7, 6]"
2244,1987,"[3, 6, 0]"
2245,1988,"[3, 7, 0]"
2246,1988,"[3, 0, 0]"
2247,1988,"[3, 0, 0]"
2248,1989,"[3, 7, 6]"
2249,1990,"[3, 0, 0]"
2250,1990,"[7, 0, 0]"
2251,1991,"[3, 0, 0]"
2252,1992,"[3, 7, 0]"
2253,1992,"[8, 3, 5]"
2254,1981,"[7, 0, 0]"
2255,1982,"[3, 0, 0]"
2256,1982,"[11, 12, 0]"
2257,1984,"[3, 6, 0]"
2258,1984,"[8, 0, 0]"
2259,1984,"[3, 6, 0]"
2260,1986,"[8, 9, 0]"
2261,1986,"[3, 0, 0]"
2262,1986,"[3, 7, 6]"
2263,1988,"[10, 0, 0]"
2264,1989,"[7, 0, 0]"
2265,1991,"[4, 3, 0]"
2266,1991,"[3, 6, 0]"
2267,1991,"[16, 10, 0]"
2268,1992,"[9, 7, 0]"
2269,1993,"[7, 0, 0]"
2270,1994,"[13, 0, 0]"
2271,1998,"[7, 0, 0]"
2272,1998,"[7, 0, 0]"
2273,1998,"[8, 10, 0]"
2274,1995,"[7, 0, 0]"
2275,1998,"[8, 4, 12]"
2276,1998,"[7, 0, 0]"
2277,1997,"[7, 0, 0]"
2278,1998,"[8, 9, 10]"
2279,1998,"[11, 10, 0]"
2280,1998,"[9, 0, 0]"
2281,1998,"[9, 0, 0]"
2282,1998,"[3, 7, 0]"
2283,1990,"[7, 0, 0]"
2284,1994,"[7, 0, 0]"
2285,1968,"[7, 0, 0]"
2286,1980,"[3, 0, 0]"
2287,1954,"[12, 10, 14]"
2288,1982,"[8, 11, 12]"
2289,1992,"[3, 7, 0]"
2290,1980,"[3, 7, 0]"
2291,1990,"[7, 6, 0]"
2292,1996,"[6, 0, 0]"
2293,1998,"[7, 0, 0]"
2294,1998,"[1, 2, 0]"
2295,1998,"[3, 0, 0]"
2296,1998,"[3, 0, 0]"
2297,1998,"[7, 6, 0]"
2298,1998,"[10, 0, 0]"
2299,1959,"[3, 0, 0]"
2300,1968,"[3, 15, 0]"
2301,1981,"[3, 0, 0]"
2302,1992,"[3, 0, 0]"
2303,1975,"[7, 15, 0]"
2304,1998,"[7, 0, 0]"
2305,1998,"[7, 0, 0]"
2306,1998,"[3, 0, 0]"
2307,1998,"[8, 7, 0]"
2308,1973,"[8, 9, 0]"
2309,1998,"[7, 0, 0]"
2310,1998,"[7, 0, 0]"
2311,1984,"[16, 12, 0]"
2312,1986,"[7, 0, 0]"
2313,1980,"[7, 0, 0]"
2314,1998,"[7, 0, 0]"
2315,1998,"[11, 10, 0]"
2316,1998,"[7, 6, 0]"
2317,1997,"[3, 0, 0]"
2318,1998,"[3, 0, 0]"
2319,1997,"[3, 0, 0]"
2320,1998,"[7, 10, 0]"
2321,1998,"[3, 0, 0]"
2322,1998,"[8, 4, 12]"
2323,1998,"[13, 0, 0]"
2324,1997,"[3, 7, 0]"
2325,1997,"[3, 0, 0]"
2326,1998,"[7, 10, 0]"
2327,1990,"[11, 0, 0]"
2328,1998,"[11, 0, 0]"
2329,1998,"[7, 0, 0]"
2330,1996,"[13, 0, 0]"
2331,1998,"[3, 6, 0]"
2332,1998,"[9, 7, 0]"
2333,1998,"[7, 0, 0]"
2334,1998,"[8, 10, 0]"
2335,1998,"[3, 0, 0]"
2336,1998,"[7, 0, 0]"
2337,1998,"[7, 0, 0]"
2338,1998,"[11, 16, 10]"
2339,1998,"[3, 6, 0]"
2340,1998,"[6, 0, 0]"
2341,1998,"[7, 0, 0]"
2342,1996,"[3, 0, 0]"
2343,1998,"[7, 0, 0]"
2344,1985,"[8, 4, 7]"
2345,1986,"[7, 0, 0]"
2346,1975,"[12, 10, 0]"
2347,1984,"[8, 0, 0]"
2348,1986,"[7, 0, 0]"
2349,1986,"[3, 10, 0]"
2350,1990,"[3, 0, 0]"
2351,1957,"[7, 0, 0]"
2352,1983,"[3, 7, 0]"
2353,1998,"[8, 10, 0]"
2354,1998,"[1, 2, 3]"
2355,1998,"[1, 2, 3]"
2356,1998,"[3, 0, 0]"
2357,1998,"[7, 0, 0]"
2358,1998,"[7, 0, 0]"
2359,1998,"[3, 0, 0]"
2360,1998,"[7, 0, 0]"
2361,1972,"[3, 0, 0]"
2362,1953,"[7, 0, 0]"
2363,1954,"[8, 12, 0]"
2364,1984,"[8, 12, 0]"
2365,1962,"[8, 12, 0]"
2366,1933,"[8, 4, 11]"
2367,1976,"[8, 4, 11]"
2368,1986,"[8, 4, 11]"
2369,1985,"[3, 6, 0]"
2370,1985,"[8, 4, 7]"
2371,1985,"[3, 0, 0]"
2372,1989,"[3, 0, 0]"
2373,1985,"[8, 4, 0]"
2374,1986,"[3, 7, 0]"
2375,1986,"[3, 0, 0]"
2376,1985,"[8, 0, 0]"
2377,1985,"[11, 12, 0]"
2378,1984,"[3, 0, 0]"
2379,1985,"[3, 0, 0]"
2380,1986,"[3, 0, 0]"
2381,1987,"[3, 0, 0]"
2382,1988,"[3, 0, 0]"
2383,1989,"[3, 0, 0]"
2384,1998,"[2, 3, 0]"
2385,1998,"[3, 6, 0]"
2386,1998,"[7, 0, 0]"
2387,1998,"[3, 9, 0]"
2388,1997,"[7, 6, 0]"
2389,1998,"[9, 11, 10]"
2390,1998,"[3, 0, 0]"
2391,1998,"[9, 10, 0]"
2392,1998,"[3, 7, 0]"
2393,1998,"[8, 12, 0]"
2394,1998,"[1, 15, 0]"
2395,1998,"[3, 0, 0]"
2396,1998,"[3, 6, 0]"
2397,1984,"[7, 0, 0]"
2398,1947,"[7, 0, 0]"
2399,1985,"[4, 2, 5]"
2400,1989,"[2, 7, 0]"
2401,1985,"[18, 0, 0]"
2402,1985,"[8, 14, 0]"
2403,1982,"[8, 0, 0]"
2404,1988,"[8, 14, 0]"
2405,1985,"[8, 4, 3]"
2406,1984,"[8, 4, 3]"
2407,1985,"[3, 12, 0]"
2408,1988,"[3, 12, 0]"
2409,1979,"[8, 7, 0]"
2410,1982,"[8, 7, 0]"
2411,1985,"[8, 7, 0]"
2412,1990,"[8, 7, 0]"
2413,1985,"[3, 16, 0]"
2414,1985,"[8, 4, 16]"
2415,1986,"[7, 6, 0]"
2416,1986,"[3, 0, 0]"
2417,1986,"[3, 7, 0]"
2418,1986,"[3, 0, 0]"
2419,1986,"[7, 10, 0]"
2420,1984,"[7, 0, 0]"
2421,1986,"[8, 4, 7]"
2422,1989,"[8, 4, 7]"
2423,1989,"[3, 0, 0]"
2424,1998,"[3, 6, 0]"
2425,1998,"[9, 0, 0]"
2426,1998,"[3, 7, 6]"
2427,1998,"[8, 7, 14]"
2428,1998,"[11, 12, 0]"
2429,1998,"[4, 2, 7]"
2430,1949,"[4, 2, 7]"
2431,1998,"[3, 7, 0]"
2432,1998,"[7, 0, 0]"
2433,1998,"[7, 0, 0]"
2434,1998,"[7, 0, 0]"
2435,1998,"[7, 0, 0]"
2436,1999,"[3, 0, 0]"
2437,1997,"[7, 0, 0]"
2438,1998,"[7, 10, 0]"
2439,1997,"[7, 0, 0]"
2440,1998,"[7, 0, 0]"
2441,1998,"[7, 18, 0]"
2442,1998,"[7, 0, 0]"
2443,1998,"[7, 6, 0]"
2444,1997,"[3, 7, 0]"
2445,1999,"[7, 0, 0]"
2446,1999,"[10, 0, 0]"
2447,1999,"[3, 7, 0]"
2448,1999,"[11, 12, 0]"
2449,1987,"[4, 2, 0]"
2450,1986,"[4, 2, 12]"
2451,1987,"[11, 0, 0]"
2452,1990,"[11, 0, 0]"
2453,1986,"[7, 5, 0]"
